Time,CAV_KITCHEN:DesPer 1:Des Heat Mass Flow [kg/s],CAV_KITCHEN:DesPer 1:Des Heat Cap [W],CAV_KITCHEN:DesPer 1:Des Cool Mass Flow [kg/s],CAV_KITCHEN:DesPer 1:Des Sens Cool Cap [W],CAV_KITCHEN:DesPer 1:Des Tot Cool Cap [W],CAV_KITCHEN:DesPer 2:Des Heat Mass Flow [kg/s],CAV_KITCHEN:DesPer 2:Des Heat Cap [W],CAV_KITCHEN:DesPer 2:Des Cool Mass Flow [kg/s],CAV_KITCHEN:DesPer 2:Des Sens Cool Cap [W],CAV_KITCHEN:DesPer 2:Des Tot Cool Cap [W],VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_ER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_ER:DesPer 1:Des Heat Cap [W],VAV_ER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_ER:DesPer 1:Des Sens Cool Cap [W],VAV_ER:DesPer 1:Des Tot Cool Cap [W],VAV_ER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_ER:DesPer 2:Des Heat Cap [W],VAV_ER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_ER:DesPer 2:Des Sens Cool Cap [W],VAV_ER:DesPer 2:Des Tot Cool Cap [W],VAV_ICU:DesPer 1:Des Heat Mass Flow [kg/s],VAV_ICU:DesPer 1:Des Heat Cap [W],VAV_ICU:DesPer 1:Des Cool Mass Flow [kg/s],VAV_ICU:DesPer 1:Des Sens Cool Cap [W],VAV_ICU:DesPer 1:Des Tot Cool Cap [W],VAV_ICU:DesPer 2:Des Heat Mass Flow [kg/s],VAV_ICU:DesPer 2:Des Heat Cap [W],VAV_ICU:DesPer 2:Des Cool Mass Flow [kg/s],VAV_ICU:DesPer 2:Des Sens Cool Cap [W],VAV_ICU:DesPer 2:Des Tot Cool Cap [W],VAV_LABS:DesPer 1:Des Heat Mass Flow [kg/s],VAV_LABS:DesPer 1:Des Heat Cap [W],VAV_LABS:DesPer 1:Des Cool Mass Flow [kg/s],VAV_LABS:DesPer 1:Des Sens Cool Cap [W],VAV_LABS:DesPer 1:Des Tot Cool Cap [W],VAV_LABS:DesPer 2:Des Heat Mass Flow [kg/s],VAV_LABS:DesPer 2:Des Heat Cap [W],VAV_LABS:DesPer 2:Des Cool Mass Flow [kg/s],VAV_LABS:DesPer 2:Des Sens Cool Cap [W],VAV_LABS:DesPer 2:Des Tot Cool Cap [W],VAV_OR:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OR:DesPer 1:Des Heat Cap [W],VAV_OR:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OR:DesPer 1:Des Sens Cool Cap [W],VAV_OR:DesPer 1:Des Tot Cool Cap [W],VAV_OR:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OR:DesPer 2:Des Heat Cap [W],VAV_OR:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OR:DesPer 2:Des Sens Cool Cap [W],VAV_OR:DesPer 2:Des Tot Cool Cap [W],VAV_PATRMS:DesPer 1:Des Heat Mass Flow [kg/s],VAV_PATRMS:DesPer 1:Des Heat Cap [W],VAV_PATRMS:DesPer 1:Des Cool Mass Flow [kg/s],VAV_PATRMS:DesPer 1:Des Sens Cool Cap [W],VAV_PATRMS:DesPer 1:Des Tot Cool Cap [W],VAV_PATRMS:DesPer 2:Des Heat Mass Flow [kg/s],VAV_PATRMS:DesPer 2:Des Heat Cap [W],VAV_PATRMS:DesPer 2:Des Cool Mass Flow [kg/s],VAV_PATRMS:DesPer 2:Des Sens Cool Cap [W],VAV_PATRMS:DesPer 2:Des Tot Cool Cap [W]
22:50:00,4.041073E+00,4.669136E+04,1.966731E+01,2.400265E+05,2.096647E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.301350E+01,1.758420E+05,1.256559E+05,4.030932E+00,7.281929E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.135588E+01,2.709392E+05,2.231364E+05,5.536797E+00,1.000229E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.247735E+00,3.032126E+04,2.308583E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.798706E+00,5.400783E+04,3.361154E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.753182E+00,3.437366E+04,2.942436E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.458470E+00,5.073235E+04,2.881315E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.540883E+00,1.092128E+05,6.446117E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
23:00:00,4.041073E+00,4.730724E+04,1.966519E+01,2.393866E+05,2.090112E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.300222E+01,1.747345E+05,1.245263E+05,4.030932E+00,7.281930E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.132717E+01,2.696006E+05,2.217698E+05,5.536799E+00,1.000230E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.245613E+00,3.012964E+04,2.288905E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.791898E+00,5.355467E+04,3.314876E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.753047E+00,3.425999E+04,2.930863E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.457974E+00,5.033146E+04,2.840620E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.513142E+00,1.080854E+05,6.330585E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
23:10:00,4.041073E+00,4.792311E+04,1.965963E+01,2.387080E+05,2.083206E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.299073E+01,1.736248E+05,1.233944E+05,4.030933E+00,7.281931E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.129849E+01,2.682624E+05,2.204034E+05,5.536800E+00,1.000230E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.243433E+00,2.993736E+04,2.269154E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.785134E+00,5.310201E+04,3.268650E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.752905E+00,3.414625E+04,2.919283E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.457409E+00,4.992981E+04,2.799844E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.485561E+00,1.069599E+05,6.215237E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
23:20:00,4.041073E+00,4.853898E+04,1.965413E+01,2.380299E+05,2.076310E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.297906E+01,1.725129E+05,1.222603E+05,4.030933E+00,7.281931E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.126982E+01,2.669242E+05,2.190372E+05,5.536801E+00,1.000230E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.241190E+00,2.974438E+04,2.249327E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.778405E+00,5.264973E+04,3.222469E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.752757E+00,3.403244E+04,2.907698E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.456781E+00,4.952744E+04,2.758997E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.458113E+00,1.058358E+05,6.100049E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
23:30:00,4.041073E+00,4.915486E+04,1.964866E+01,2.373524E+05,2.069412E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.296720E+01,1.713990E+05,1.211240E+05,4.030934E+00,7.281932E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.124111E+01,2.655856E+05,2.176704E+05,5.536803E+00,1.000230E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.238886E+00,2.955071E+04,2.229423E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.771701E+00,5.219775E+04,3.176314E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.752603E+00,3.391856E+04,2.896104E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.456093E+00,4.912439E+04,2.718075E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.430775E+00,1.047129E+05,5.984980E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
23:40:00,4.041073E+00,4.977073E+04,1.964322E+01,2.366751E+05,2.062516E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.295517E+01,1.702831E+05,1.199857E+05,4.030934E+00,7.281933E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.121235E+01,2.642464E+05,2.163031E+05,5.536804E+00,1.000231E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.236525E+00,2.935638E+04,2.209449E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.765017E+00,5.174598E+04,3.130185E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.752444E+00,3.380462E+04,2.884505E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.455348E+00,4.872070E+04,2.677091E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.403533E+00,1.035912E+05,5.870027E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
23:50:00,4.041073E+00,5.038660E+04,1.963780E+01,2.359981E+05,2.055621E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.294297E+01,1.691654E+05,1.188454E+05,4.030935E+00,7.281934E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.118350E+01,2.629062E+05,2.149346E+05,5.536805E+00,1.000231E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.234109E+00,2.916145E+04,2.189406E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.758346E+00,5.129437E+04,3.084068E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.752279E+00,3.369062E+04,2.872898E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.454551E+00,4.831641E+04,2.636041E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.376374E+00,1.024704E+05,5.755161E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
24:00:00,4.041073E+00,5.100248E+04,1.963238E+01,2.353212E+05,2.048729E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.293062E+01,1.680459E+05,1.177033E+05,4.030935E+00,7.281935E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.115456E+01,2.615650E+05,2.135650E+05,5.536807E+00,1.000231E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.231641E+00,2.896593E+04,2.169298E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.751685E+00,5.084286E+04,3.037963E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.752108E+00,3.357656E+04,2.861285E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.453703E+00,4.791157E+04,2.594932E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.349292E+00,1.013504E+05,5.640380E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
Coinc Peak   ,4.041073E+00,2.014821E+01,1.835440E+05,2.843998E+05,4.030935E+00,1.379398E+01,7.281935E+04,2.466771E+05,5.536807E+00,2.372328E+01,1.000231E+05,3.618267E+05,1.100360E+00,2.381092E+00,1.987815E+04,3.972812E+04,2.469710E+00,4.621691E+00,4.461562E+04,8.724645E+04,7.358167E-01,2.754358E+00,1.329262E+04,3.613122E+04,2.593707E+00,3.459961E+00,4.685563E+04,5.703396E+04,5.344814E+00,1.039711E+01,9.655473E+04,1.916838E+05
NonCoinc Peak,4.041073E+00,2.014821E+01,1.835440E+05,2.843998E+05,4.030935E+00,1.537022E+01,7.281935E+04,2.466771E+05,5.536807E+00,2.402837E+01,1.000231E+05,3.618267E+05,1.100360E+00,2.393678E+00,1.987815E+04,3.972812E+04,2.469710E+00,4.724033E+00,4.461562E+04,8.724645E+04,7.358167E-01,2.754500E+00,1.329262E+04,3.613122E+04,2.593707E+00,3.460998E+00,4.685563E+04,5.703396E+04,5.344814E+00,1.129481E+01,9.655473E+04,1.916838E+05
